"RouteUID","RouteID","RouteName","SubRouteUID","SubRouteID","SubRouteName","Direction","StopUID","StopID","StopName","StopBoarding","StopSequence","PositionLon","PositionLat","StationID","LocationCityCode"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ293681","293681","<U+904E><U+6E9D>",0,18,121.0032595,24.79179192,"130211","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291238","291238","<U+79D1><U+5B78><U+5712><U+5340>",0,19,121.0083312,24.78827896,"130212","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291233","291233","<U+548C><U+5E73>",0,20,121.0107209,24.78657602,"130213","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291229","291229","<U+5149><U+6B66><U+570B><U+4E2D>",0,21,121.0120782,24.78553661,"130214","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291239","291239","<U+79D1><U+5B78><U+5712><U+5340><U+5225><U+5885>",0,22,121.01423,24.784533,"130215","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291224","291224","<U+65E5><U+5149><U+71C8>",0,23,121.0160677,24.78385101,"130216","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291228","291228","<U+4ED9><U+6C34>",0,24,121.0185001,24.78284215,"130217","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291227","291227","<U+4E16><U+754C><U+9AD8><U+4E2D>",0,25,121.0200794,24.78210329,"130218","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291250","291250","<U+95DC><U+6771><U+6A4B>",0,26,121.0229651,24.78139049,"130219","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291249","291249","<U+95DC><U+6771><U+65B0><U+6751>",0,27,121.0255648,24.78112138,"130220","HSZ"
